Период_год,Период_неделя,Период_Начало нед,"KPI данные понедельно АлфаРМ_Продажи, рубли","KPI данные понедельно АлфаРМ_Продажи, упаковки","KPIданные помесячно АлфаРМ_Продажи, рубли","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 150 мл N1, руб","KPI данные помесячно АлфаРМ (по SKU)_раствор  0.01 % 50 мл N1, руб","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 500 мл N1, руб","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 150 мл N1, упаковки","KPI данные помесячно АлфаРМ (по SKU)_раствор  0.01 % 50 мл N1, упаковки","KPI данные помесячно АлфаРМ (по SKU)_раствор 0.01 % 500 мл N1, упаковки",Дистрибуция (данные Альфа РМ)_Дистрибуция Мирамистин,выписки врачами_Выписки,статистика заболеваемости_Статистика заболеваемости,индекс цены_Индекс цены,развитие дженериков_Развитие Дженериков (средняя дистрибуция),развитие дженериков_Развитие Дженериков (кол-во брендов),"Медиа ТВ (Моделируемый бренд)_(1)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(1)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(1)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(2)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(2)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(2)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(3)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(3)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(3)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(4)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(4)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(4)ТВ, охват 5+(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(тотал)ТВ, trp(Ж 30-60 ВС)","Медиа ТВ (Моделируемый бренд)_(тотал)ТВ, рубли","Медиа ТВ (Моделируемый бренд)_(тотал)ТВ, охват 5+(Ж 30-60 ВС)","Медиа Диджитал (Моделируемый бренд)_Диджитал, рубли","Медиа Радио (Моделируемый бренд)_Радио, рубли","Медиа Радио (Моделируемый бренд)_Радио, количество выходов",Запросы Wordstat_Запросы Wordstat,"Медиа (Конкурент 1)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 1)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 1)_ТВ, рубли","Медиа (Конкурент 1)_Диджитал, руб","Медиа (Конкурент 1)_ТВ спонсорство, рубли","Медиа (Конкурент 1)_OOH, рубли","Медиа (Конкурент 1)_Радио, рубли",Медиа (Конкурент 1)_Итого,"Медиа (Конкурент 2)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 2)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 2)_ТВ, рубли","Медиа (Конкурент 2)_Диджитал, руб","Медиа (Конкурент 2)_ТВ спонсорство, рубли","Медиа (Конкурент 2)_OOH, рубли","Медиа (Конкурент 2)_Радио, рубли",Медиа (Конкурент 2)_Итого,"Медиа (Конкурент 3)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 3)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 3)_ТВ, рубли","Медиа (Конкурент 3)_Диджитал, руб","Медиа (Конкурент 3)_ТВ спонсорство, рубли","Медиа (Конкурент 3)_OOH, рубли","Медиа (Конкурент 3)_Радио, рубли","Медиа (Конкурент 3)_ТВ Рег, рубли",Медиа (Конкурент 3)_Итого,"Медиа (Конкурент 4)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 4)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 4)_ТВ, рубли","Медиа (Конкурент 4)_Диджитал, руб","Медиа (Конкурент 4)_ТВ спонсорство, рубли","Медиа (Конкурент 4)_OOH, рубли","Медиа (Конкурент 4)_Радио, рубли",Медиа (Конкурент 4)_Итого,"Медиа (Конкурент 5)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 5)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 5)_ТВ, рубли","Медиа (Конкурент 5)_Диджитал, руб","Медиа (Конкурент 5)_ТВ спонсорство, рубли","Медиа (Конкурент 5)_OOH, рубли","Медиа (Конкурент 5)_Радио, рубли","Медиа (Конкурент 5)_ТВ Рег, рубли",Медиа (Конкурент 5)_Итого,"Медиа (Конкурент 6)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 6)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 6)_ТВ, рубли","Медиа (Конкурент 6)_Диджитал, руб","Медиа (Конкурент 6)_ТВ спонсорство, рубли","Медиа (Конкурент 6)_OOH, рубли","Медиа (Конкурент 6)_Радио, рубли","Медиа (Конкурент 6)_ТВ Рег, рубли",Медиа (Конкурент 6)_Итого,"Медиа (Конкурент 7)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 7)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 7)_ТВ, рубли","Медиа (Конкурент 7)_Диджитал, руб","Медиа (Конкурент 7)_ТВ спонсорство, рубли","Медиа (Конкурент 7)_OOH, рубли","Медиа (Конкурент 7)_Радио, рубли","Медиа (Конкурент 7)_ТВ Рег, рубли",Медиа (Конкурент 7)_Итого,"Медиа (Конкурент 8)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 8)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 8)_ТВ, рубли","Медиа (Конкурент 8)_Диджитал, руб","Медиа (Конкурент 8)_ТВ спонсорство, рубли","Медиа (Конкурент 8)_OOH, рубли","Медиа (Конкурент 8)_Радио, рубли",Медиа (Конкурент 8)_Итого,"Медиа (Конкурент 9)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 9)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 9)_ТВ, рубли","Медиа (Конкурент 9)_Диджитал, руб","Медиа (Конкурент 9)_ТВ спонсорство, рубли","Медиа (Конкурент 9)_OOH, рубли","Медиа (Конкурент 9)_Радио, рубли","Медиа (Конкурент 9)_ТВ Рег, рубли",Медиа (Конкурент 9)_Итого,"Медиа (Конкурент 10)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 10)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 10)_ТВ, рубли","Медиа (Конкурент 10)_Диджитал, руб","Медиа (Конкурент 10)_ТВ спонсорство, рубли","Медиа (Конкурент 10)_OOH, рубли","Медиа (Конкурент 10)_Радио, рубли",Медиа (Конкурент 10)_Итого,"Медиа (Конкурент 11)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 11)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 11)_ТВ, рубли","Медиа (Конкурент 11)_Диджитал, руб","Медиа (Конкурент 11)_ТВ спонсорство, рубли","Медиа (Конкурент 11)_OOH, рубли","Медиа (Конкурент 11)_Радио, рубли",Медиа (Конкурент 11)_Итого,"Медиа (Конкурент 12)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 12)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 12)_ТВ, рубли","Медиа (Конкурент 12)_Диджитал, руб","Медиа (Конкурент 12)_ТВ спонсорство, рубли","Медиа (Конкурент 12)_OOH, рубли","Медиа (Конкурент 12)_Радио, рубли","Медиа (Конкурент 12)_ТВ Рег, рубли",Медиа (Конкурент 12)_Итого,"Медиа (Конкурент 13)_ТВ, trp(Ж 30-60 ВС)","Медиа (Конкурент 13)_ТВ, охват 5+(Ж 30-60 ВС)","Медиа (Конкурент 13)_ТВ, рубли","Медиа (Конкурент 13)_Диджитал, руб","Медиа (Конкурент 13)_ТВ спонсорство, рубли","Медиа (Конкурент 13)_OOH, рубли","Медиа (Конкурент 13)_Радио, рубли",Медиа (Конкурент 13)_Итого
2019,35,2019-08-26 00:00:00,49555107.10500006,136179.75,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.8986046511627948,99698.59543269231,442892.47949841723,1.4976964010993885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61528.950000000004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,374428.78199999995,374428.782,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49448.00000000001,0,0,49448,359.79818568907496,29.3685,3331286.58971613,0,0,0,0,0,3331286.59,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,26250,0,0,0,0,26250,0,0,0,0,0,0,0,
2019,36,2019-09-02 00:00:00,51982737.99600003,142768.5,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,525819,1.5351210825411346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62400.450000000004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2621001.4739999995,2621001.474,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,346136.00000000006,0,0,346136,297.72341018699996,24.328500000000002,4764565.143754839,0,0,0,0,0,4764565.144,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,21000,0,0,0,0,21000,25.689029765700003,0.0105,17689375.872,0,0,0,0,17689375.87
2019,37,2019-09-09 00:00:00,68873074.65150003,189090.30000000002,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,768033,1.5351210825411346,0,0,558.393365355,36064983.60639997,42.294000000000004,0,0,0,0,0,0,0,0,0,558.3933653550001,37868232.79,42.294000000000004,0,0,0,83314.35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2621001.4739999995,2621001.474,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,346136.00000000006,0,0,346136,301.21310195024984,26.25,6436723.4568,0,0,0,0,0,6436723.457,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,21000,0,0,0,0,21000,308.26825571325,26.0505,15478203.887999997,0,0,0,0,15478203.89
2019,38,2019-09-16 00:00:00,70505388.77550001,193647.30000000002,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,996450,1.5351210825411346,0,0,588.443639826,18032491.8032,43.638000000000005,0,0,0,0,0,0,0,0,0,588.4436398260001,18934116.39,43.638000000000005,0,0,0,90272.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2621001.4739999995,2621001.474,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,346136.00000000006,0,0,346136,222.6521968072501,17.493000000000002,3678127.6896,0,0,0,0,0,3678127.69,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.1798138125,0,0,233625,0,0,0,0,233625,280.75076618925,22.9845,15478203.887999997,0,0,0,0,15478203.89
2019,39,2019-09-23 00:00:00,65132318.19150002,178333.05000000002,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,1014846,1.5351210825411346,0,0,475.41909406425003,18340803.08335484,38.545500000000004,0,0,0,0,0,0,0,0,0,475.41909406425003,19257843.24,38.545500000000004,0,0,0,88601.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2621001.4739999995,2621001.474,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,346136.00000000006,0,0,346136,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,184.09468625099998,13.0515,4497492.2832,481687.5,0,0,0,29786627.21125002,34765806.99,188.93150598629998,12.9465,15478203.887999997,0,0,0,0,15478203.89
2019,40,2019-09-30 00:00:00,60006025.81050006,165183.9,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,99698.59543269231,979587,1.5351210825411346,0,0,401.22179611499996,19111581.283741936,34.072500000000005,0,0,0,0,0,0,0,0,0,401.2217961149999,20067160.35,34.072500000000005,0,0,0,82879.65000000001,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5630240.281354839,5630240.281,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,205209.375,0,359326.70967741933,0,2932079.0472580637,3496615.132,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,203.6542421865,15.246,7870963.437580645,0,0,0,0,0,7870963.438,0,0,0,0,0,0,0,,0,0,0,78750,0,0,0,78750,39.22159461150001,1.092,2051051.5368000004,298429.6875,0,0,0,12293061.077217754,14642542.3,225.73562939340005,17.3565,10105249.261935484,0,0,0,0,10105249.26
2019,41,2019-10-07 00:00:00,59637796.270500004,164180.1,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,916734,1.5053660875403676,0,0,468.3815618055002,19111581.283741936,38.944500000000005,0,0,0,0,0,0,0,0,0,468.3815618055001,20067160.35,38.944500000000005,0,0,0,83566.35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6131780.082580646,6131780.083,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,615365.625,0,361525.16129032255,0,3420758.8884677407,4397649.675,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,232.92046557675,17.692500000000003,9182790.677177418,0,0,0,0,0,9182790.677,0,0,0,0,0,0,0,,0,0,0,418950,0,0,0,418950,70.985867799,3.57,1480228.581774194,209835.9375,715991.5244999999,0,0,13143592.001129044,15549648.04,3.0731164086000002,0,9209756.824258067,0,0,0,0,9209756.824
2019,42,2019-10-14 00:00:00,57930762.3615,159722.85,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,881475,1.5053660875403676,0,0,330.45587255099997,19111581.283741936,28.308000000000003,0,0,0,0,0,0,0,0,0,330.4558725509999,20067160.35,28.308000000000003,0,0,0,80339.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6131780.082580646,6131780.083,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,372553.125,0,361525.16129032255,0,3420758.8884677407,4154837.175,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,235.48617060465003,19.1625,9182790.677177418,0,0,0,0,0,9182790.677,0,0,0,0,0,0,0,,334.3305752639999,29.757,22827058.095483895,1024537.5,0,0,0,23851595.6,74.23357849109999,4.095,1726933.3454032263,359625,715991.5244999999,0,0,13143592.001129044,15946141.87,295.5756200790749,24.738,9209756.824258067,0,0,0,0,9209756.824
2019,43,2019-10-21 00:00:00,55576825.00649996,152134.5,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,866145,1.5053660875403676,0,0,273.93679950000006,19111581.283741936,21.808500000000002,0,0,0,0,0,0,0,0,0,273.9367995000001,20067160.35,21.808500000000002,0,0,0,77307.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6131780.082580646,6131780.083,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1039073.4375,0,361525.16129032255,0,3420758.8884677407,4821357.487,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,176.57274096000003,11.707500000000001,9182790.677177418,0,0,0,0,0,9182790.677,0,0,0,0,0,0,0,,259.1165690295,21.6825,24582985.641290348,1415301.5625,0,0,0,25998287.2,99.26527823099995,5.670000000000001,1726933.3454032263,511153.125,715991.5244999999,0,0,13143592.001129044,16097670,150.39746419215004,9.261000000000001,9209756.824258067,0,0,0,0,9209756.824
2019,44,2019-10-28 00:00:00,52992172.274999976,145383,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,806358,1.5053660875403676,0,0,366.36138454965004,18643787.92567742,28.623,0,0,0,0,0,0,0,0,0,366.36138454965,19575977.32,28.623,0,0,0,81662.7,0,0,0,0,0,0,0,,8.7390589293,0.0105,0,38390.625,296212.5320903226,0,0,334603.1571,0,0,0,0,0,0,0,6211036.995653226,6211036.996,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,22.551969762000002,0.6194999999999999,842479.848,760633.125,0,215405.8064516129,0,3873340.637588708,5691859.417,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,38.087108757075,0.28350000000000003,5247308.958387097,0,0,0,0,0,5247308.958,0,0,0,0,0,0,0,,232.60224459675004,17.933999999999997,10780728.812225807,1225087.5,0,0,0,12005816.31,176.37427199070004,12.285,2713752.3999193567,1251928.125,0,0,0,13001506.101895174,16967186.63,194.26895545470003,14.332500000000001,6591577.437290322,0,0,0,0,6591577.437
2019,45,2019-11-04 00:00:00,50367878.20049999,138751.2,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,764967,1.5000255368182722,0,0,454.5899207115,18565822.366,38.27250000000001,0,0,0,0,0,0,0,0,0,454.58992071149993,19494113.48,38.27250000000001,0,0,0,76221.6,0,0,0,0,0,0,0,,10.9072815705,0.0105,0,1575,458295.0507483871,0,0,459870.0507,0,0,0,0,0,0,0,6316712.879749999,6316712.88,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,44.487531837,2.2260000000000004,1965786.312,459926.25,0,20580,0,4476782.969749998,6923075.532,369.13242696750007,30.334500000000002,5293846.222,0,0,0,0,0,5293846.222,0,0,0,0,0,0,0,,0,0,0,6562.5,0,0,0,0,6562.5,0,0,0,0,0,0,0,,219.70234460999995,17.304000000000002,17532753.602000006,518529.375,0,0,0,18051282.98,103.10918199749999,6.111000000000001,4130899.1041500005,731482.5,2919250.404,0,0,12812058.236250011,20593690.24,199.04179519664999,14.5425,11959733.268000001,0,0,0,0,11959733.27
2019,46,2019-11-11 00:00:00,54698274.22499996,149410.80000000002,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,855414,1.5000255368182722,0,0,388.40259276,18565822.366,32.550000000000004,0,0,0,0,0,0,0,0,0,388.40259276,19494113.48,32.550000000000004,0,0,0,77608.65000000001,0,0,0,0,0,0,0,,10.347312517499999,0.0105,0,83160,458295.0507483871,0,0,541455.0507,0,0,0,0,0,0,0,6316712.879749999,6316712.88,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,48.799144842,2.4885,1965786.312,530932.5,0,20580,0,4476782.969749998,6994081.782,391.0671831570001,31.4475,7562637.460000005,0,0,0,0,0,7562637.46,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,241.55026208984995,20.212500000000002,16280414.059000004,1248725.625,0,0,0,17529139.68,140.4767207592,9.418500000000002,4130899.1041500005,2053695,2919250.404,0,0,12812058.236250011,21915902.74,0,0,0,0,0,0,0,
2019,47,2019-11-18 00:00:00,56055933.38099999,153491.1,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,916734,1.5000255368182722,0,0,403.5641605695,18565822.366,33.0015,0,0,0,0,0,0,0,0,0,403.5641605695,19494113.48,33.0015,0,0,0,79374.75,0,0,0,0,0,0,0,,7.508566169999999,0.0105,0,392490,370969.7292000001,0,0,763459.7292,0,0,0,0,0,0,0,6316712.879749999,6316712.88,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,63.071691375,3.57,1965786.312,706426.875,0,20580,0,4476782.969749998,7169576.157,353.7538558155002,28.885500000000004,5293846.222,287306.25,0,0,0,0,5581152.472,0,0,0,0,0,0,0,,10.1429097,0.17850000000000002,0,0,1182816.3165,0,0,0,1182816.317,0,0,0,0,0,0,0,,0,0,0,1631883.75,0,0,0,1631883.75,188.524619766,12.820500000000001,4130899.1041500005,1681128.75,2919250.404,0,0,12812058.236250011,21543336.49,0,0,0,0,0,0,0,
2019,48,2019-11-25 00:00:00,58039938.02249994,158555.25,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9323023255813995,99698.59543269231,1010247,1.5000255368182722,0,0,294.27745095000006,18261062.0444,23.079,0,0,0,0,0,0,0,0,0,294.27745095,19174115.15,23.079,0,0,0,86076.90000000001,0,0,0,0,0,0,0,,0,0,0,582120,0,0,0,582120,0,0,0,0,0,0,0,5547204.068564516,5547204.069,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,65.87930677859998,3.8430000000000004,1839954.1385806452,698040,0,17924.51612903226,0,4317769.263725805,6873687.918,358.6211495695502,29.274,5075794.922709677,96075,0,0,0,0,5171869.923,0,0,0,0,0,0,0,,24.691655415000003,0.6930000000000001,0,0,1822049.5988709682,0,0,0,1822049.599,0,0,0,0,0,0,0,,0,0,0,1637606.25,0,0,0,1637606.25,122.31531810855,7.7385,3540770.6607000004,1840991.25,0,0,0,11720342.937822592,17102104.85,0,0,0,0,0,0,0,
2019,49,2019-12-02 00:00:00,56847955.961999975,155033.55000000002,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.8986046511627948,99698.59543269231,1054704,1.5000255368182722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83465.55,0,0,0,0,0,0,0,,0,0,0,571095,0,0,0,571095,0,0,0,0,0,0,0,930151.2014516132,930151.2015,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,39.758639025,2.289,1084961.0980645162,404131.875,0,1991.6129032258063,0,3363687.027580645,4854771.614,355.1928601725,28.1295,3767487.126967742,244846.875,0,0,0,0,4012334.002,0,0,0,0,0,0,0,,14.155525335,0.8085000000000001,0,0,926184.0270967743,0,0,0,926184.0271,0,0,0,0,0,0,0,,0,0,0,1275251.25,0,0,0,1275251.25,69.44439585615001,4.1055,4790271.028064517,6133732.5,1451452.9365000003,0,0,5170051.147258066,17545507.61,0,0,0,0,0,0,0,
2019,50,2019-12-09 00:00:00,59259533.47649997,162123.15,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.8986046511627948,99698.59543269231,1071567,1.5000255368182722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82931.1,0,0,0,0,0,0,0,,0,0,0,571095,0,0,0,571095,0,0,0,0,0,0,0,930151.2014516132,930151.2015,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,43.802097885,2.562,1084961.0980645162,288631.875,0,1991.6129032258063,0,3363687.027580645,4739271.614,326.97844829999997,26.974500000000003,7534974.253935488,185390.625,0,0,0,0,7720364.879,0,0,0,0,0,0,0,,19.021648380000002,0.40950000000000003,0,0,926184.0270967743,0,0,0,926184.0271,0,0,0,0,0,0,0,,0,0,0,809130,0,0,0,809130,98.93172714600001,5.407500000000001,4790271.028064517,3866257.5,1451452.9365000003,0,0,5170051.147258066,15278032.61,0,0,0,0,0,0,0,
2019,51,2019-12-16 00:00:00,59420224.54199998,162762.6,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.8986046511627948,99698.59543269231,1063902,1.5000255368182722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84189,0,0,0,0,0,0,0,,0,0,0,897435,0,0,0,897435,0,0,0,0,0,0,0,930151.2014516132,930151.2015,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,64.750643055,3.9795000000000003,1084961.0980645162,404131.875,0,1991.6129032258063,0,3363687.027580645,4854771.614,397.58496047550005,32.5395,4843912.020387101,52500,0,0,0,0,4896412.02,0,0,0,0,0,0,0,,9.372231750000001,0.052500000000000005,0,0,926184.0270967743,0,0,0,926184.0271,0,0,0,0,0,0,0,,0,0,0,1659945,0,0,0,1659945,192.23610798210007,14.700000000000001,4790271.028064517,3788557.5,1451452.9365000003,0,0,5170051.147258066,15200332.61,0,0,0,61293.75,0,0,0,61293.75
2019,52,2019-12-23 00:00:00,61476697.71600004,166535.25,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.898604651162795,99698.59543269231,973455,1.5000255368182722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77974.05,0,0,0,0,0,0,0,,0,0,0,489510,0,0,0,489510,0,0,0,0,0,0,0,1195908.687580645,1195908.688,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,81.14559915,5.4915,1394949.983225809,289288.125,0,2560.6451612903224,0,4324740.464032259,6011539.217,0,0,0,39375,0,0,0,0,39375,0,0,0,0,0,0,0,,10.604472900000001,0.0315,0,0,1190808.0348387102,0,0,0,1190808.035,0,0,0,0,0,0,0,,0,0,0,1267323.75,0,0,0,1267323.75,140.69868886500004,10.059000000000001,6158919.89322581,4033023.75,0,0,0,6647208.617903225,16839152.26,0,0,0,2278316.25,0,0,0,2278316.25
2020,1,2019-12-30 00:00:00,57254697.6855,154925.4,533280434.8,357119029.90049994,131122625.41350001,19644473.037,886424.7000000001,461401.5,25565.4,0.9210697674418645,83633.23301886795,585606,1.5036471576632804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057612.5,0,0,68143.95,0,0,0,0,0,0,0,,0,0,0,224962.5,0,0,0,224962.5,0,0,0,0,0,0,0, ,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0, ,126098.70000000001,0,0,0,3097724.9455645187,3223823.646,353.0410680489,28.024500000000003,4413832.479956764,105000,0,0,0,0,4518832.48,0,0,0,0,0,0,0,,155.29364008829998,9.618,6308999.346774194,0,0,0,0,0,6308999.347,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,129.9295506285,9.534,2874035.612903225,3104718.75,0,0,0,5932549.129838712,9037267.88,219.13552961579998,17.1885,3127280.099999998,1539562.5,0,0,0,4666842.6
